"(0.6, 0.7)"
###
99.56075607560756 0.1580517504533229
86.67724028548771 0.4206050721672223
12.883515790119848 0.5228804907685775
"(0.5, 0.8)"
###
99.76210705182669 0.008496176720473158
82.13791880872185 0.6748140050462724
17.62418824310483 0.6791611405751978
"(0.4, 0.9)"
###
99.76383503701092 0.049347902714134764
80.76976421636616 0.17350895982242598
18.994070820644772 0.21738437996823573
