"(0.6, 0.7)"
###
99.20126532226176 1.3207984925976621
65.74638844301765 2.6547423294441903
33.454876879244104 3.7052054094964775
"(0.5, 0.8)"
###
99.1149591149591 1.234063893088954
65.73394495412845 4.20444812770724
33.38101416083068 3.43337096890285
"(0.4, 0.9)"
###
99.74566473988439 0.16184971098265918
43.372921615201896 7.208703284142044
56.372743124682486 7.1203845548421025
